_unit_id,airline,text
681461800,US Airways,@USAirways you guys straight up suck ass
681461801,US Airways,"@USAirways still Effin waiting... Not weather delays, not engine trouble, but lack of crew?  Are you shitting me?"
681461802,US Airways,@USAirways I love you guys!!!
681461803,US Airways,@USAirways   my miles will expire on 2/29 and it could take someone 10 days to respond...I have over 150000 miles that I do not lose i�_usair
681461804,US Airways,@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?
681461805,US Airways,@USAirways what am I paying you $275 for?   Fly the damn plane!  Not one announcement from the crew.  Let me know how you wanna refund me.
681461806,US Airways,@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks
681461807,US Airways,"@USAirways, can't control weather/flight attendant.Can control this-green ACU bag, 1.5 hrs &amp; counting! Yep that's me! http://t.co/0jUtCDRLjl"
681461808,US Airways,"@timbennettg3 @USAirways Cancelled Flightled 4532 sch departure 8:38 am, wasn't snowing yet and other flights were still leaving #Fail"
681461809,US Airways,@USAirways  And now your half assed plane is falling apart. Some one tell my family I love them! #DoBetter http://t.co/UA6doUA34l
681461810,US Airways,@USAirways is the 7th circle of hell right after the dmv. #noshadetothedmv
681461811,US Airways,@USAirways thanks for the seat that doesn't recline. I'm shocked I'm not being asked to serve everyone drinks on the plane.  #DoBetter
681461812,US Airways,@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?
681461814,US Airways,@USAirways #Unbelievable that for 2 consecutive days I can't get through to a person.  On hold over 2 hours and still going
681461815,US Airways,@USAirways you are cutting into my pregame time.  Go @KentuckyMBB !!!!
681461816,US Airways,@USAirways Can't wait for the trip. Thanks for getting me there!
681461817,US Airways,@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?
681461818,US Airways,"@USAirways Yes, it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss."
681461819,US Airways,@USAirways I called twice the recording says that it has being delivered to my apt but it is not here ?
681461820,US Airways,@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?
681461821,US Airways,"@USAirways 4+ hour hold, finally Cancelled Flighted ticket! sticking to @delta @Expedia who allow easy online Cancelled Flights/refunds! http://t.co/RKVCZBpdCE"
681461822,US Airways,@USAirways Hold time to book award travel from Gold status: 4 HOURS and counting!!!! + 4 days of calling #usairwaysfail @AmericanAir
681461823,US Airways,@USAirways now what? You Cancelled Flightled my flight again... Are you paying for my hotel?
681461824,US Airways,@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!
681461825,US Airways,@USAirways thanks for getting us on ur plane. Awesome flight attendant who is making us smile after difficult travel. #customerservice
681461826,US Airways,"@USAirways had baggage lost last night, no call from us airways and no bags and nobody answering phone #badcustomersrvice #whereismybag"
681461827,US Airways,"@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?"
681461828,US Airways,@USAirways @AmericanAir WHERE IS MY BAG ?#SOS ITIS BEING LOST FOR MORE THAN 24 HOURS ! #POORCUSTUMERSERVICE
681461829,US Airways,@USAirways How does flight 680 look? I'm hearing about Cancelled Flightled departures from @Reagan_Airport and I'm about to head into it
681461830,US Airways,@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour.
681461831,US Airways,@USAirways rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http://t.co/uTfDhxa8pU
681461832,US Airways,@USAirways #SOS WHERE IS MY BAG ?
681461833,US Airways,@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.
681461834,US Airways,"@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??"
681461835,US Airways,@USAirways the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV
681461836,US Airways,@USAirways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail
681461837,US Airways,@USAirways providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail
681461838,US Airways,@USAirways I've been on hold for over 2 1/2 hours - there has to be an easier way to Cancelled Flight/get a refund... __ http://t.co/Cm4roIypc2
681461839,US Airways,@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh
681461840,US Airways,@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA
681461841,US Airways,@USAirways chose you for a flight with very time sensitive arrival And you drop the ball. What gives? CLT #667 good way to lose my business
681461842,US Airways,@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?
681461843,US Airways,@USAirways i've been on hold for an hour trying to change my flight!!! COME ON
681461844,US Airways,@USAirways what happens if the flight takes off before we Cancelled Flight?? That's the issue. We don't want to pay because of your inaccessibility!
681461845,US Airways,"@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!"
681461846,US Airways,@usairways  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1)
681461847,US Airways,@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing
681461848,US Airways,@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!
681461849,US Airways,@USAirways flight 850. RUDE RUDE RUDE service! Awful.
681461850,US Airways,@USAirways what is contact info to upgrade using advantage miles?
681461851,US Airways,@USAirways @shivadelrahim what about upgrades?
681461852,US Airways,@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!
681461853,US Airways,@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd
681461854,US Airways,@USAirways how do you have only 1 flight into lexington this afternoon with the #1 @KentuckyMBB playing a big game tonight?  #DoBetter
681461855,US Airways,"Hey @USAirways based on the number of retweets and likes on my FB post, it's nice to know I'm not alone in my frustrations with you guys!"
681461856,US Airways,@USAirways seems to be the only airline without a dedicated line for status members
681461857,US Airways,@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg
681461858,US Airways,@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee
681461859,US Airways,"@USAirways Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks, glad to know someone is listening. Time for 80� in MoBay!"
681461860,US Airways,@USAirways if one with @AmericanAir why can't you use American miles????
681461861,US Airways,@USAirways why cant Sapphire members reach anyone on the phone?
681461862,US Airways,@USAirways gold desk quoting me $900 to rebook due to weather. Can buy first seat on same flight for $440. Why? On hold for 45+ mins now
681461863,US Airways,@USAirways @PRof_Solutions Be prepared for 3+ hours hold times
681461864,US Airways,@USAirways Sadly your words don't represent your company's actions. Talk is cheap.
681461865,US Airways,@USAirways trying to Cancelled Flight a flight urgently...get hung up on twice??? Sweet refund policy
681461866,US Airways,@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours
681461867,US Airways,@USAirways - what is your policy regarding large-size passengers who cannot fit into a single coach class seat?
